iteration,bestCost
4594,1.33967e+07
4595,1.33935e+07
4596,1.33901e+07
4597,1.33836e+07
4598,1.33804e+07
4599,1.33771e+07
4600,1.3374e+07
4601,1.33707e+07
4602,1.33671e+07
4603,1.3363e+07
4604,1.33594e+07
4605,1.33552e+07
4606,1.33504e+07
4607,1.33461e+07
4608,1.33417e+07
4609,1.33372e+07
4610,1.33337e+07
4611,1.33298e+07
4612,1.33265e+07
4613,1.33219e+07
4614,1.33186e+07
4615,1.33131e+07
4616,1.3309e+07
4617,1.33052e+07
4618,1.33014e+07
4619,1.32978e+07
4620,1.3293e+07
4621,1.32892e+07
4622,1.32861e+07
4623,1.32819e+07
4624,1.32784e+07
4625,1.32746e+07
4626,1.32721e+07
4627,1.32681e+07
4628,1.32648e+07
4629,1.3261e+07
4630,1.32573e+07
4631,1.32528e+07
4632,1.32489e+07
4633,1.32432e+07
4634,1.3239e+07
4635,1.32359e+07
4636,1.32317e+07
4637,1.32282e+07
4638,1.32236e+07
4639,1.32208e+07
4640,1.32177e+07
4641,1.32123e+07
4642,1.32091e+07
4643,1.32048e+07
4644,1.32006e+07
4645,1.31961e+07
4646,1.31934e+07
4647,1.31886e+07
4648,1.31829e+07
4649,1.3179e+07
4650,1.31746e+07
4651,1.31715e+07
4652,1.31679e+07
4653,1.31639e+07
4654,1.31588e+07
4655,1.31544e+07
4656,1.31512e+07
4657,1.31477e+07
4658,1.31446e+07
4659,1.31399e+07
4660,1.31359e+07
4661,1.31316e+07
4662,1.31283e+07
4663,1.31254e+07
4664,1.31217e+07
4665,1.31171e+07
4666,1.31128e+07
4667,1.31091e+07
4668,1.31062e+07
4669,1.31013e+07
4670,1.30978e+07
4671,1.30937e+07
4672,1.30903e+07
4673,1.30871e+07
4674,1.30824e+07
4675,1.30792e+07
4676,1.30758e+07
4677,1.30723e+07
4678,1.30682e+07
4679,1.30633e+07
4680,1.30601e+07
4681,1.30569e+07
4682,1.30536e+07
4683,1.30472e+07
4684,1.30439e+07
4685,1.30405e+07
4686,1.30373e+07
4687,1.3033e+07
4688,1.3029e+07
4689,1.30244e+07
4690,1.30214e+07
4691,1.30174e+07
4692,1.30149e+07
4693,1.30103e+07
4694,1.3006e+07
4695,1.3001e+07
4696,1.29966e+07
4697,1.29937e+07
4698,1.29895e+07
4699,1.29867e+07
4700,1.29828e+07
4701,1.29793e+07
4702,1.29762e+07
4703,1.29727e+07
4704,1.29695e+07
4705,1.29652e+07
4706,1.29622e+07
4707,1.29572e+07
4708,1.29526e+07
4709,1.29492e+07
4710,1.29449e+07
4711,1.29402e+07
4712,1.29368e+07
4713,1.29343e+07
4714,1.29301e+07
4715,1.29274e+07
4716,1.29216e+07
4717,1.2916e+07
4718,1.29132e+07
4719,1.29079e+07
4720,1.29039e+07
4721,1.29014e+07
4722,1.28974e+07
4723,1.2893e+07
4724,1.28901e+07
4725,1.28861e+07
4726,1.28833e+07
4727,1.28797e+07
4728,1.28753e+07
4729,1.28708e+07
4730,1.28679e+07
4731,1.28648e+07
4732,1.28621e+07
4733,1.28582e+07
4734,1.28543e+07
4735,1.28501e+07
4736,1.28467e+07
4737,1.28427e+07
4738,1.28389e+07
4739,1.28332e+07
4740,1.28286e+07
4741,1.28247e+07
4742,1.28206e+07
4743,1.28134e+07
4744,1.28093e+07
4745,1.28058e+07
4746,1.28024e+07
4747,1.2799e+07
4748,1.2794e+07
4749,1.27905e+07
4750,1.27873e+07
4751,1.27839e+07
4752,1.27802e+07
4753,1.27766e+07
4754,1.27734e+07
4755,1.27694e+07
4756,1.27659e+07
4757,1.2761e+07
4758,1.27574e+07
4759,1.27538e+07
4760,1.27494e+07
4761,1.27454e+07
4762,1.27421e+07
4763,1.27389e+07
4764,1.27347e+07
4765,1.27311e+07
4766,1.2728e+07
4767,1.2725e+07
4768,1.27215e+07
4769,1.27171e+07
4770,1.27126e+07
4771,1.27085e+07
4772,1.27035e+07
4773,1.27e+07
4774,1.26972e+07
4775,1.26938e+07
4776,1.26904e+07
4777,1.26872e+07
4778,1.26841e+07
4779,1.26803e+07
4780,1.26754e+07
4781,1.26706e+07
4782,1.26671e+07
4783,1.26639e+07
4784,1.26604e+07
4785,1.26571e+07
4786,1.2653e+07
4787,1.26497e+07
4788,1.26464e+07
4789,1.26429e+07
4790,1.26391e+07
4791,1.26352e+07
4792,1.26324e+07
4793,1.26281e+07
4794,1.26251e+07
4795,1.26196e+07
4796,1.26161e+07
4797,1.26096e+07
4798,1.26056e+07
4799,1.25994e+07
4800,1.25952e+07
4801,1.25903e+07
4802,1.25872e+07
4803,1.25847e+07
4804,1.25817e+07
4805,1.25783e+07
4806,1.25747e+07
4807,1.25709e+07
4808,1.25668e+07
4809,1.2562e+07
4810,1.25586e+07
4811,1.25538e+07
4812,1.25511e+07
4813,1.25472e+07
4814,1.25441e+07
4815,1.25408e+07
4816,1.25372e+07
4817,1.25331e+07
4818,1.25291e+07
4819,1.2524e+07
4820,1.25198e+07
4821,1.25147e+07
4822,1.25103e+07
4823,1.25074e+07
4824,1.25037e+07
4825,1.25007e+07
4826,1.24975e+07
4827,1.2494e+07
4828,1.24909e+07
4829,1.24877e+07
4830,1.2483e+07
4831,1.24795e+07
4832,1.24759e+07
4833,1.2473e+07
4834,1.24699e+07
4835,1.24673e+07
4836,1.24621e+07
4837,1.24586e+07
4838,1.24537e+07
4839,1.24481e+07
4840,1.24453e+07
4841,1.2442e+07
4842,1.24392e+07
4843,1.24351e+07
4844,1.24321e+07
4845,1.24295e+07
4846,1.24244e+07
4847,1.24214e+07
4848,1.24187e+07
4849,1.24158e+07
4850,1.24107e+07
4851,1.24073e+07
4852,1.24031e+07
4853,1.23994e+07
4854,1.23968e+07
4855,1.23929e+07
4856,1.23894e+07
4857,1.23853e+07
4858,1.23823e+07
4859,1.23781e+07
4860,1.23745e+07
4861,1.23681e+07
4862,1.23647e+07
4863,1.23612e+07
4864,1.23581e+07
4865,1.23553e+07
4866,1.23522e+07
4867,1.23488e+07
4868,1.23462e+07
4869,1.23418e+07
4870,1.2338e+07
4871,1.2334e+07
4872,1.23312e+07
4873,1.23271e+07
4874,1.23232e+07
4875,1.23194e+07
4876,1.23161e+07
4877,1.2313e+07
4878,1.23088e+07
4879,1.23061e+07
4880,1.23005e+07
4881,1.22964e+07
4882,1.22931e+07
4883,1.22889e+07
4884,1.22864e+07
4885,1.22829e+07
4886,1.22784e+07
4887,1.22751e+07
4888,1.227e+07
4889,1.22659e+07
4890,1.22625e+07
4891,1.22585e+07
4892,1.22549e+07
4893,1.22511e+07
4894,1.22484e+07
4895,1.22446e+07
4896,1.22409e+07
4897,1.22379e+07
4898,1.22343e+07
4899,1.22317e+07
4900,1.22288e+07
4901,1.22256e+07
4902,1.22229e+07
4903,1.22203e+07
4904,1.22171e+07
4905,1.22131e+07
4906,1.22094e+07
4907,1.22051e+07
4908,1.22014e+07
4909,1.21989e+07
4910,1.21963e+07
4911,1.2192e+07
4912,1.21888e+07
4913,1.21846e+07
4914,1.21806e+07
4915,1.21776e+07
4916,1.21744e+07
4917,1.21715e+07
4918,1.21684e+07
4919,1.21652e+07
4920,1.21623e+07
4921,1.21581e+07
4922,1.21553e+07
4923,1.21516e+07
4924,1.21459e+07
4925,1.21432e+07
4926,1.21393e+07
4927,1.21356e+07
4928,1.21331e+07
4929,1.2129e+07
4930,1.21255e+07
4931,1.2122e+07
4932,1.21186e+07
4933,1.21153e+07
4934,1.21125e+07
4935,1.21074e+07
4936,1.21025e+07
4937,1.20983e+07
4938,1.20938e+07
4939,1.20904e+07
4940,1.20873e+07
4941,1.20819e+07
4942,1.20777e+07
4943,1.20745e+07
4944,1.20714e+07
4945,1.2067e+07
4946,1.20634e+07
4947,1.20593e+07
4948,1.2056e+07
4949,1.20519e+07
4950,1.2048e+07
4951,1.20446e+07
4952,1.20416e+07
4953,1.20385e+07
4954,1.2035e+07
4955,1.20319e+07
4956,1.2027e+07
4957,1.20238e+07
4958,1.202e+07
4959,1.20168e+07
4960,1.20133e+07
4961,1.20108e+07
4962,1.20069e+07
4963,1.20023e+07
4964,1.19988e+07
4965,1.19943e+07
4966,1.19908e+07
4967,1.19868e+07
4968,1.19822e+07
4969,1.19798e+07
4970,1.19764e+07
4971,1.19726e+07
4972,1.19688e+07
4973,1.19653e+07
4974,1.19618e+07
4975,1.19595e+07
4976,1.19564e+07
4977,1.19533e+07
4978,1.19506e+07
4979,1.19462e+07
4980,1.19412e+07
4981,1.1935e+07
4982,1.19315e+07
4983,1.19281e+07
4984,1.19256e+07
4985,1.19223e+07
4986,1.19192e+07
4987,1.19165e+07
4988,1.19136e+07
4989,1.191e+07
4990,1.19061e+07
4991,1.19027e+07
4992,1.19003e+07
4993,1.18972e+07
4994,1.18928e+07
4995,1.18887e+07
4996,1.18842e+07
4997,1.18818e+07
4998,1.1878e+07
4999,1.18749e+07
5000,1.18722e+07
5001,1.18689e+07
5002,1.18654e+07
5003,1.18625e+07
5004,1.18596e+07
5005,1.18567e+07
5006,1.1854e+07
5007,1.18507e+07
5008,1.18476e+07
5009,1.18448e+07
5010,1.1841e+07
5011,1.18388e+07
5012,1.18367e+07
5013,1.18336e+07
5014,1.18298e+07
5015,1.18273e+07
5016,1.18252e+07
5017,1.1822e+07
5018,1.18186e+07
5019,1.18154e+07
5020,1.18132e+07
5021,1.18101e+07
5022,1.18063e+07
5023,1.18031e+07
5024,1.18008e+07
5025,1.1797e+07
5026,1.17939e+07
5027,1.17909e+07
5028,1.17875e+07
5029,1.17832e+07
5030,1.17793e+07
5031,1.17748e+07
5032,1.17697e+07
5033,1.17656e+07
5034,1.17626e+07
5035,1.17595e+07
5036,1.17552e+07
5037,1.17523e+07
5038,1.17486e+07
5039,1.17457e+07
5040,1.17403e+07
5041,1.17364e+07
5042,1.17331e+07
5043,1.17288e+07
5044,1.17261e+07
5045,1.17209e+07
5046,1.17141e+07
5047,1.17105e+07
5048,1.17082e+07
5049,1.1705e+07
5050,1.17025e+07
5051,1.16991e+07
5052,1.16949e+07
5053,1.16921e+07
5054,1.16883e+07
5055,1.16857e+07
5056,1.16829e+07
5057,1.16796e+07
5058,1.16755e+07
5059,1.16725e+07
5060,1.16692e+07
5061,1.16664e+07
5062,1.16619e+07
5063,1.16586e+07
5064,1.16558e+07
5065,1.16528e+07
5066,1.16497e+07
5067,1.1647e+07
5068,1.16438e+07
5069,1.16391e+07
5070,1.16357e+07
5071,1.16313e+07
5072,1.16282e+07
5073,1.16242e+07
5074,1.16214e+07
5075,1.16175e+07
5076,1.16132e+07
5077,1.16104e+07
5078,1.1607e+07
5079,1.16039e+07
5080,1.16011e+07
5081,1.15952e+07
5082,1.15918e+07
5083,1.15896e+07
5084,1.15872e+07
5085,1.15846e+07
5086,1.15822e+07
5087,1.1578e+07
5088,1.1573e+07
5089,1.15699e+07
5090,1.15661e+07
5091,1.15626e+07
5092,1.15587e+07
5093,1.15541e+07
5094,1.15516e+07
5095,1.15493e+07
5096,1.15455e+07
5097,1.15431e+07
5098,1.15406e+07
5099,1.15381e+07
5100,1.15354e+07
5101,1.15298e+07
5102,1.15268e+07
5103,1.1524e+07
5104,1.15208e+07
5105,1.15177e+07
5106,1.15135e+07
5107,1.15097e+07
5108,1.15064e+07
5109,1.15031e+07
5110,1.14997e+07
5111,1.14966e+07
5112,1.14921e+07
5113,1.14897e+07
5114,1.14862e+07
5115,1.14829e+07
5116,1.14804e+07
5117,1.14777e+07
5118,1.14747e+07
5119,1.14712e+07
5120,1.14671e+07
5121,1.14627e+07
5122,1.14597e+07
5123,1.14566e+07
5124,1.14536e+07
5125,1.14517e+07
5126,1.14478e+07
5127,1.14456e+07
5128,1.14421e+07
5129,1.14399e+07
5130,1.14369e+07
5131,1.14337e+07
5132,1.14315e+07
5133,1.14282e+07
5134,1.14248e+07
5135,1.14217e+07
5136,1.14187e+07
5137,1.14167e+07
5138,1.14138e+07
5139,1.1411e+07
5140,1.14079e+07
5141,1.14052e+07
5142,1.14028e+07
5143,1.13996e+07
5144,1.13965e+07
5145,1.1394e+07
5146,1.1389e+07
5147,1.13858e+07
5148,1.13817e+07
5149,1.13797e+07
5150,1.13773e+07
5151,1.13743e+07
5152,1.13715e+07
5153,1.13687e+07
5154,1.13643e+07
5155,1.13611e+07
5156,1.13574e+07
5157,1.1355e+07
5158,1.13522e+07
5159,1.1349e+07
5160,1.13457e+07
5161,1.13437e+07
5162,1.13397e+07
5163,1.13378e+07
5164,1.13349e+07
5165,1.13314e+07
5166,1.13285e+07
5167,1.13262e+07
5168,1.13236e+07
5169,1.13201e+07
5170,1.1318e+07
5171,1.13152e+07
5172,1.13102e+07
5173,1.13083e+07
5174,1.1305e+07
5175,1.13006e+07
5176,1.12952e+07
5177,1.12925e+07
5178,1.12899e+07
5179,1.12865e+07
5180,1.12833e+07
5181,1.12804e+07
5182,1.12778e+07
5183,1.1274e+07
5184,1.12699e+07
5185,1.12652e+07
5186,1.12621e+07
5187,1.12597e+07
5188,1.12566e+07
5189,1.12532e+07
5190,1.12506e+07
5191,1.12489e+07
5192,1.12465e+07
5193,1.12429e+07
5194,1.12399e+07
5195,1.12373e+07
5196,1.12347e+07
5197,1.12312e+07
5198,1.12278e+07
5199,1.12241e+07
5200,1.12216e+07
5201,1.12187e+07
5202,1.12164e+07
5203,1.12136e+07
5204,1.12111e+07
5205,1.12078e+07
5206,1.12046e+07
5207,1.12012e+07
5208,1.11982e+07
5209,1.11954e+07
5210,1.11915e+07
5211,1.11894e+07
5212,1.11854e+07
5213,1.11827e+07
5214,1.11805e+07
5215,1.11778e+07
5216,1.11754e+07
5217,1.11733e+07
5218,1.11705e+07
5219,1.11672e+07
5220,1.11638e+07
5221,1.11602e+07
5222,1.1157e+07
5223,1.11548e+07
5224,1.1151e+07
5225,1.11482e+07
5226,1.11449e+07
5227,1.11415e+07
5228,1.11384e+07
5229,1.11356e+07
5230,1.11332e+07
5231,1.11298e+07
5232,1.11272e+07
5233,1.11242e+07
5234,1.1121e+07
5235,1.1118e+07
5236,1.11139e+07
5237,1.11115e+07
5238,1.11086e+07
5239,1.11051e+07
5240,1.11022e+07
5241,1.10992e+07
5242,1.10963e+07
5243,1.10932e+07
5244,1.10902e+07
5245,1.1087e+07
5246,1.10834e+07
5247,1.10799e+07
5248,1.1077e+07
5249,1.10737e+07
5250,1.10687e+07
5251,1.10663e+07
5252,1.1063e+07
5253,1.10605e+07
5254,1.10582e+07
5255,1.1055e+07
5256,1.10522e+07
5257,1.10494e+07
5258,1.10466e+07
5259,1.10434e+07
5260,1.10405e+07
5261,1.10375e+07
5262,1.10347e+07
5263,1.10326e+07
5264,1.10279e+07
5265,1.1025e+07
5266,1.1021e+07
5267,1.10185e+07
5268,1.10151e+07
5269,1.10128e+07
5270,1.10098e+07
5271,1.10061e+07
5272,1.10022e+07
5273,1.09998e+07
5274,1.09973e+07
5275,1.09936e+07
5276,1.09903e+07
5277,1.09879e+07
5278,1.09855e+07
5279,1.09834e+07
5280,1.098e+07
5281,1.09772e+07
5282,1.09729e+07
5283,1.09692e+07
5284,1.09672e+07
5285,1.09638e+07
5286,1.09605e+07
5287,1.09581e+07
5288,1.09547e+07
5289,1.09503e+07
5290,1.09473e+07
5291,1.09438e+07
5292,1.09406e+07
5293,1.09369e+07
5294,1.09327e+07
5295,1.09296e+07
5296,1.09262e+07
5297,1.09236e+07
5298,1.09208e+07
5299,1.09173e+07
5300,1.09141e+07
5301,1.09113e+07
5302,1.0909e+07
5303,1.09052e+07
5304,1.09031e+07
5305,1.08998e+07
5306,1.08965e+07
5307,1.08944e+07
5308,1.0891e+07
5309,1.08887e+07
5310,1.08858e+07
5311,1.08825e+07
5312,1.08797e+07
5313,1.08768e+07
5314,1.08736e+07
5315,1.08705e+07
5316,1.08676e+07
5317,1.08638e+07
5318,1.08614e+07
5319,1.08587e+07
5320,1.08555e+07
5321,1.0852e+07
5322,1.08488e+07
5323,1.08464e+07
5324,1.08442e+07
5325,1.08405e+07
5326,1.08383e+07
5327,1.08337e+07
5328,1.08309e+07
5329,1.08283e+07
5330,1.08257e+07
5331,1.08232e+07
5332,1.08205e+07
5333,1.08173e+07
5334,1.08155e+07
5335,1.08125e+07
5336,1.08097e+07
5337,1.08072e+07
5338,1.08031e+07
5339,1.08009e+07
5340,1.07985e+07
5341,1.07958e+07
5342,1.07927e+07
5343,1.07901e+07
5344,1.07877e+07
5345,1.07847e+07
5346,1.07821e+07
5347,1.07785e+07
5348,1.07753e+07
5349,1.07711e+07
5350,1.07675e+07
5351,1.0765e+07
5352,1.07619e+07
5353,1.07589e+07
5354,1.07566e+07
5355,1.07541e+07
5356,1.07508e+07
5357,1.0748e+07
5358,1.07448e+07
5359,1.07411e+07
5360,1.07387e+07
5361,1.07364e+07
5362,1.07332e+07
5363,1.07304e+07
5364,1.07268e+07
5365,1.07239e+07
5366,1.07213e+07
5367,1.07192e+07
5368,1.07154e+07
5369,1.07123e+07
5370,1.0709e+07
5371,1.07062e+07
5372,1.07038e+07
5373,1.07006e+07
5374,1.06971e+07
5375,1.06939e+07
5376,1.06908e+07
5377,1.06873e+07
5378,1.06839e+07
5379,1.06815e+07
5380,1.06787e+07
5381,1.06756e+07
5382,1.06733e+07
5383,1.06699e+07
5384,1.06677e+07
5385,1.06653e+07
5386,1.0663e+07
5387,1.06598e+07
5388,1.06569e+07
5389,1.06538e+07
5390,1.06516e+07
5391,1.06484e+07
5392,1.06455e+07
5393,1.06423e+07
5394,1.0639e+07
5395,1.06367e+07
5396,1.06343e+07
5397,1.06317e+07
5398,1.06291e+07
5399,1.06261e+07
5400,1.06231e+07
5401,1.06199e+07
5402,1.06164e+07
5403,1.06141e+07
5404,1.06118e+07
5405,1.06092e+07
5406,1.06067e+07
5407,1.06031e+07
5408,1.05988e+07
5409,1.05957e+07
5410,1.05924e+07
5411,1.05888e+07
5412,1.05863e+07
5413,1.0583e+07
5414,1.05806e+07
5415,1.05771e+07
5416,1.0574e+07
5417,1.05719e+07
5418,1.05698e+07
5419,1.05664e+07
5420,1.05641e+07
5421,1.05618e+07
5422,1.05578e+07
5423,1.05541e+07
5424,1.05523e+07
5425,1.05498e+07
5426,1.05467e+07
5427,1.05431e+07
5428,1.05413e+07
5429,1.05392e+07
5430,1.05368e+07
5431,1.0534e+07
5432,1.05311e+07
5433,1.05289e+07
5434,1.05267e+07
5435,1.05237e+07
5436,1.05204e+07
5437,1.05173e+07
5438,1.05143e+07
5439,1.05125e+07
5440,1.05092e+07
5441,1.0506e+07
5442,1.05035e+07
5443,1.05012e+07
5444,1.04967e+07
5445,1.04935e+07
5446,1.04904e+07
5447,1.04861e+07
5448,1.04837e+07
5449,1.04799e+07
5450,1.04772e+07
5451,1.04741e+07
5452,1.04715e+07
5453,1.04678e+07
5454,1.04648e+07
5455,1.04617e+07
5456,1.04598e+07
5457,1.04573e+07
5458,1.04533e+07
5459,1.04502e+07
5460,1.04469e+07
5461,1.04429e+07
5462,1.04377e+07
5463,1.04351e+07
5464,1.04326e+07
5465,1.04294e+07
5466,1.04267e+07
5467,1.04225e+07
5468,1.042e+07
5469,1.0417e+07
5470,1.04145e+07
5471,1.04122e+07
5472,1.04091e+07
5473,1.04055e+07
5474,1.04029e+07
5475,1.04e+07
5476,1.03976e+07
5477,1.03938e+07
5478,1.03915e+07
5479,1.03893e+07
5480,1.03861e+07
5481,1.03827e+07
5482,1.03803e+07
5483,1.03783e+07
5484,1.03739e+07
5485,1.03718e+07
5486,1.03694e+07
5487,1.03669e+07
5488,1.03637e+07
5489,1.0361e+07
5490,1.03579e+07
5491,1.0355e+07
5492,1.03522e+07
5493,1.03486e+07
5494,1.03463e+07
5495,1.03421e+07
5496,1.03393e+07
5497,1.03371e+07
5498,1.03338e+07
5499,1.03316e+07
5500,1.03293e+07
5501,1.03261e+07
5502,1.03229e+07
5503,1.03201e+07
5504,1.03174e+07
5505,1.0314e+07
5506,1.03116e+07
5507,1.03098e+07
5508,1.03059e+07
5509,1.03039e+07
5510,1.03012e+07
5511,1.02987e+07
5512,1.02959e+07
5513,1.02938e+07
5514,1.02913e+07
5515,1.02867e+07
5516,1.0284e+07
5517,1.02806e+07
5518,1.02781e+07
5519,1.02761e+07
5520,1.02736e+07
5521,1.02714e+07
5522,1.0269e+07
5523,1.02672e+07
5524,1.02647e+07
5525,1.02633e+07
5526,1.02597e+07
5527,1.02572e+07
5528,1.0254e+07
5529,1.02519e+07
5530,1.02492e+07
5531,1.02462e+07
5532,1.02446e+07
5533,1.02404e+07
5534,1.02366e+07
5535,1.02341e+07
5536,1.02308e+07
5537,1.02287e+07
5538,1.02257e+07
5539,1.02235e+07
5540,1.0221e+07
5541,1.02178e+07
5542,1.02154e+07
5543,1.02131e+07
5544,1.02107e+07
5545,1.02079e+07
5546,1.02049e+07
5547,1.02019e+07
5548,1.02002e+07
5549,1.0198e+07
5550,1.01961e+07
5551,1.01935e+07
5552,1.01915e+07
5553,1.01888e+07
5554,1.01851e+07
5555,1.01823e+07
5556,1.01794e+07
5557,1.01763e+07
5558,1.01732e+07
5559,1.0171e+07
5560,1.01679e+07
5561,1.01651e+07
5562,1.01625e+07
5563,1.01601e+07
5564,1.01567e+07
5565,1.01535e+07
5566,1.01514e+07
5567,1.01489e+07
5568,1.01462e+07
5569,1.0144e+07
5570,1.01421e+07
5571,1.01393e+07
5572,1.01368e+07
5573,1.01336e+07
5574,1.01312e+07
5575,1.01287e+07
5576,1.01265e+07
5577,1.01236e+07
5578,1.01214e+07
5579,1.01186e+07
5580,1.0116e+07
5581,1.01131e+07
5582,1.01114e+07
5583,1.01083e+07
5584,1.01046e+07
5585,1.01022e+07
5586,1.01002e+07
5587,1.00972e+07
5588,1.00951e+07
5589,1.00929e+07
5590,1.00902e+07
5591,1.00871e+07
5592,1.00853e+07
5593,1.00827e+07
5594,1.00801e+07
5595,1.00773e+07
5596,1.00729e+07
5597,1.00706e+07
5598,1.00669e+07
5599,1.00642e+07
5600,1.00615e+07
5601,1.00596e+07
5602,1.00576e+07
5603,1.00546e+07
5604,1.00511e+07
5605,1.00483e+07
5606,1.00458e+07
5607,1.00426e+07
5608,1.00402e+07
5609,1.00378e+07
5610,1.0034e+07
5611,1.00313e+07
5612,1.0028e+07
5613,1.00251e+07
5614,1.00228e+07
5615,1.00205e+07
5616,1.00175e+07
5617,1.00145e+07
5618,1.00107e+07
5619,1.00092e+07
5620,1.00055e+07
5621,1.00032e+07
5622,1.0001e+07
5623,9.99809e+06
5624,9.99525e+06
5625,9.99175e+06
5626,9.9894e+06
5627,9.98603e+06
5628,9.98339e+06
5629,9.98041e+06
5630,9.97766e+06
5631,9.97572e+06
5632,9.97402e+06
5633,9.97151e+06
5634,9.9686e+06
5635,9.96538e+06
5636,9.96339e+06
5637,9.96101e+06
5638,9.95924e+06
5639,9.9563e+06
5640,9.95355e+06
5641,9.95129e+06
5642,9.94858e+06
5643,9.94581e+06
5644,9.94373e+06
5645,9.94111e+06
5646,9.93813e+06
5647,9.93511e+06
5648,9.93281e+06
5649,9.93026e+06
5650,9.92847e+06
5651,9.92527e+06
5652,9.92348e+06
5653,9.92122e+06
5654,9.9178e+06
5655,9.91495e+06
5656,9.91248e+06
5657,9.9088e+06
5658,9.90605e+06
5659,9.90299e+06
5660,9.90063e+06
5661,9.89814e+06
5662,9.89577e+06
5663,9.89332e+06
5664,9.88987e+06
5665,9.88625e+06
5666,9.88279e+06
5667,9.8803e+06
5668,9.87823e+06
5669,9.87577e+06
5670,9.87385e+06
5671,9.87155e+06
5672,9.8685e+06
5673,9.8657e+06
5674,9.8628e+06
5675,9.8601e+06
5676,9.85811e+06
5677,9.8555e+06
5678,9.85255e+06
5679,9.85085e+06
5680,9.84829e+06
5681,9.84494e+06
5682,9.84239e+06
5683,9.84084e+06
5684,9.83728e+06
5685,9.83547e+06
5686,9.83308e+06
5687,9.8311e+06
5688,9.82871e+06
5689,9.82672e+06
5690,9.82362e+06
5691,9.82091e+06
5692,9.81841e+06
5693,9.8163e+06
5694,9.81367e+06
5695,9.81164e+06
5696,9.80883e+06
5697,9.80645e+06
5698,9.80365e+06
5699,9.80151e+06
5700,9.79841e+06
5701,9.79645e+06
5702,9.79233e+06
5703,9.7889e+06
5704,9.7863e+06
5705,9.78306e+06
5706,9.78057e+06
5707,9.77805e+06
5708,9.77594e+06
5709,9.77317e+06
5710,9.77053e+06
5711,9.76779e+06
5712,9.76508e+06
5713,9.7631e+06
5714,9.76074e+06
5715,9.75827e+06
5716,9.75512e+06
5717,9.75216e+06
5718,9.75024e+06
5719,9.74623e+06
5720,9.74299e+06
5721,9.74077e+06
5722,9.73777e+06
5723,9.73484e+06
5724,9.7321e+06
5725,9.72987e+06
5726,9.72733e+06
5727,9.7254e+06
5728,9.72265e+06
5729,9.72044e+06
5730,9.71813e+06
5731,9.71626e+06
5732,9.7135e+06
5733,9.71144e+06
5734,9.70932e+06
5735,9.7074e+06
5736,9.70555e+06
5737,9.70346e+06
5738,9.70053e+06
5739,9.69738e+06
5740,9.69463e+06
5741,9.69212e+06
5742,9.68967e+06
5743,9.68808e+06
5744,9.6861e+06
5745,9.68421e+06
5746,9.68049e+06
5747,9.67806e+06
5748,9.67575e+06
5749,9.67382e+06
5750,9.67194e+06
5751,9.66974e+06
5752,9.66718e+06
5753,9.66529e+06
5754,9.66251e+06
5755,9.65929e+06
5756,9.6569e+06
5757,9.65457e+06
5758,9.65253e+06
5759,9.65003e+06
5760,9.64788e+06
5761,9.64585e+06
5762,9.64356e+06
5763,9.64125e+06
5764,9.63842e+06
5765,9.63654e+06
5766,9.63489e+06
5767,9.63261e+06
5768,9.63005e+06
5769,9.62836e+06
5770,9.62596e+06
5771,9.62382e+06
5772,9.62152e+06
5773,9.61888e+06
5774,9.61657e+06
5775,9.61512e+06
5776,9.6132e+06
5777,9.6104e+06
5778,9.60816e+06
5779,9.6064e+06
5780,9.6045e+06
5781,9.60164e+06
5782,9.59923e+06
5783,9.59692e+06
5784,9.59309e+06
5785,9.59099e+06
5786,9.58769e+06
5787,9.586e+06
5788,9.58436e+06
5789,9.58099e+06
5790,9.57867e+06
5791,9.5766e+06
5792,9.57455e+06
5793,9.57214e+06
5794,9.56984e+06
5795,9.56702e+06
5796,9.56367e+06
5797,9.56155e+06
5798,9.55914e+06
5799,9.55708e+06
5800,9.55527e+06
5801,9.55314e+06
5802,9.54977e+06
5803,9.54655e+06
5804,9.54374e+06
5805,9.54066e+06
5806,9.53736e+06
5807,9.53493e+06
5808,9.53248e+06
5809,9.52928e+06
5810,9.52713e+06
5811,9.5246e+06
5812,9.52186e+06
5813,9.51965e+06
5814,9.51479e+06
5815,9.51301e+06
5816,9.51078e+06
5817,9.50905e+06
5818,9.505e+06
5819,9.50364e+06
5820,9.50006e+06
5821,9.49747e+06
5822,9.49535e+06
5823,9.49226e+06
5824,9.49049e+06
5825,9.48861e+06
5826,9.48706e+06
5827,9.48486e+06
5828,9.481e+06
5829,9.47882e+06
5830,9.47604e+06
5831,9.47403e+06
5832,9.47084e+06
5833,9.46879e+06
5834,9.46552e+06
5835,9.4625e+06
5836,9.46022e+06
5837,9.45867e+06
5838,9.45599e+06
5839,9.45418e+06
5840,9.45203e+06
5841,9.44952e+06
5842,9.44744e+06
5843,9.44489e+06
5844,9.44242e+06
5845,9.44105e+06
5846,9.43908e+06
5847,9.4369e+06
5848,9.43487e+06
5849,9.43161e+06
5850,9.42936e+06
5851,9.42694e+06
5852,9.42445e+06
5853,9.42172e+06
5854,9.41933e+06
5855,9.417e+06
5856,9.41407e+06
5857,9.4122e+06
5858,9.4095e+06
5859,9.40686e+06
5860,9.40443e+06
5861,9.40129e+06
5862,9.39919e+06
5863,9.39687e+06
5864,9.39523e+06
5865,9.39363e+06
